No.of threads, Time
169, 456477560.000000
170, 478430842.000000
171, 443726896.000000
172, 451476567.000000
173, 459052177.000000
174, 497343039.000000
175, 469180456.000000
176, 446442754.000000
177, 457865142.000000
178, 450789455.000000
179, 450171205.000000
180, 444088874.000000
181, 472802613.000000
182, 446081801.000000
183, 471431513.000000
184, 475296016.000000
185, 475744249.000000
186, 411949894.000000
187, 474311827.000000
188, 464412042.000000
189, 445097741.000000
190, 435540859.000000
191, 447026358.000000
192, 482184168.000000
193, 461318627.000000
194, 461577660.000000
195, 467323721.000000
196, 455640168.000000
197, 489813715.000000
198, 453453371.000000
199, 481297700.000000
200, 490108972.000000
201, 496628594.000000
202, 485775275.000000
203, 463368922.000000
204, 472456626.000000
205, 460756203.000000
206, 481191386.000000
207, 464209421.000000
208, 463742852.000000
209, 480007402.000000
210, 484438770.000000
211, 502394594.000000
212, 448011377.000000
213, 453719643.000000
214, 447956088.000000
215, 473501481.000000
216, 448419009.000000
217, 430825552.000000
218, 443578910.000000
219, 441810064.000000
220, 416391105.000000
221, 454431722.000000
222, 442585230.000000
223, 447009608.000000
224, 460016500.000000
225, 421887012.000000
226, 437847941.000000
227, 440514779.000000
228, 430435832.000000
229, 438342241.000000
230, 424083051.000000
231, 447161634.000000
232, 424803748.000000
233, 418693059.000000
234, 447059614.000000
235, 444368775.000000
236, 443623961.000000
237, 446203189.000000
238, 430747143.000000
239, 447168722.000000
240, 434418796.000000
241, 432735592.000000
242, 436593134.000000
243, 447095331.000000
244, 444968929.000000
245, 457039365.000000
246, 443974227.000000
247, 459617196.000000
248, 450953205.000000
249, 432928410.000000
250, 459933355.000000
251, 443992616.000000
252, 446433677.000000
253, 442670750.000000
254, 444635329.000000
255, 455732164.000000
256, 460672717.000000
257, 429420932.000000
258, 441911434.000000
259, 450357707.000000
260, 442971290.000000
261, 442216478.000000
262, 446606009.000000
263, 436315801.000000
264, 475559831.000000
265, 456337109.000000
266, 445806972.000000
267, 482050740.000000
268, 469884447.000000
269, 493452104.000000
270, 444587646.000000
271, 462537360.000000
272, 455122348.000000
273, 443331639.000000
274, 452504009.000000
275, 453331427.000000
276, 435569231.000000
277, 448991176.000000
278, 482973833.000000
279, 455404603.000000
280, 462524326.000000
281, 480692516.000000
282, 455407346.000000
283, 480615388.000000
284, 435704181.000000
285, 435587154.000000
286, 472602116.000000
287, 444600550.000000
288, 471618327.000000
289, 446532353.000000
290, 455326381.000000
291, 461020767.000000
292, 448224589.000000
293, 439993839.000000
294, 442819167.000000
295, 443609925.000000
296, 469256173.000000
297, 442855590.000000
298, 461700541.000000
299, 452952539.000000
300, 452638056.000000
301, 471402531.000000
302, 486010339.000000
303, 469614860.000000
304, 437276386.000000
305, 462010362.000000
306, 455084352.000000
307, 451092274.000000
308, 452619772.000000
309, 469447765.000000
310, 491760966.000000
311, 480539795.000000
312, 461677654.000000
313, 447883329.000000
314, 451141373.000000
315, 445991888.000000
316, 453850902.000000
317, 472828669.000000
318, 472205445.000000
319, 441913282.000000
320, 455646287.000000
321, 462590110.000000
322, 466188397.000000
323, 438466284.000000
324, 469451287.000000
325, 451782257.000000
326, 432743071.000000
327, 435275601.000000
328, 483154193.000000
329, 467706255.000000
330, 440318707.000000
331, 449125394.000000
332, 455328403.000000
333, 447433691.000000
334, 467185528.000000
335, 465603319.000000
336, 456783649.000000
337, 473459552.000000
338, 457185004.000000
339, 453199919.000000
340, 439741069.000000
341, 468200578.000000
342, 488723307.000000
343, 448811522.000000
344, 452907762.000000
345, 457908377.000000
346, 432324941.000000
347, 426234337.000000
348, 461353233.000000
349, 448362320.000000
350, 453357577.000000
351, 445001093.000000
352, 483213736.000000
353, 441609665.000000
354, 442478921.000000
355, 455862769.000000
356, 476087861.000000
357, 463756895.000000
358, 455296123.000000
359, 477174788.000000
360, 450509591.000000
361, 451403137.000000
362, 471717030.000000
363, 467036615.000000
364, 452941610.000000
365, 454940399.000000
366, 456846530.000000
367, 453729030.000000
368, 445201957.000000
369, 439805188.000000
370, 456005829.000000
371, 483864719.000000
372, 464223940.000000
373, 502100257.000000
374, 437209648.000000
375, 444767966.000000
376, 456551434.000000
377, 450439393.000000
378, 454507772.000000
379, 439098389.000000
380, 450405751.000000
381, 477683413.000000
382, 426114442.000000
383, 469248675.000000
384, 464242139.000000
385, 461664753.000000
386, 477229249.000000
387, 422096380.000000
388, 462525828.000000
389, 421946979.000000
390, 443088042.000000
391, 476425607.000000
392, 448983278.000000
393, 479576722.000000
394, 456188114.000000
395, 476000012.000000
396, 469847871.000000
397, 459224386.000000
398, 456895819.000000
399, 489920442.000000
400, 473325566.000000
401, 460315418.000000
402, 491561024.000000
403, 470359138.000000
404, 443778834.000000
405, 487333148.000000
406, 463836818.000000
407, 440995693.000000
408, 447382064.000000
409, 455965327.000000
410, 461094712.000000
411, 469062443.000000
412, 459434880.000000
413, 429236771.000000
414, 445895638.000000
415, 457980602.000000
416, 469907893.000000
417, 441966711.000000
418, 436810974.000000
419, 454381561.000000
420, 446927003.000000
421, 449198906.000000
422, 459413076.000000
423, 440389842.000000
424, 441975973.000000
425, 435311051.000000
426, 431811547.000000
427, 442779916.000000
428, 479146499.000000
429, 494927213.000000
430, 450470336.000000
431, 441954929.000000
432, 431112028.000000
433, 463412045.000000
434, 469615463.000000
435, 510109182.000000
436, 466578162.000000
437, 449096640.000000
438, 443631392.000000
439, 459743827.000000
440, 450246519.000000
441, 459646363.000000
442, 447926516.000000
443, 454732591.000000
444, 461240614.000000
445, 458561242.000000
446, 454734170.000000
447, 463475785.000000
448, 452970398.000000
449, 442690139.000000
450, 472590336.000000
451, 445484451.000000
452, 465273460.000000
453, 450922324.000000
454, 440583815.000000
455, 462579044.000000
456, 432636864.000000
457, 430026290.000000
458, 472352253.000000
459, 459157065.000000
460, 470930249.000000
461, 437288061.000000
462, 480397783.000000
463, 469758671.000000
464, 439580375.000000
465, 435422763.000000
466, 459570965.000000
467, 415028006.000000
468, 423992394.000000
469, 443028369.000000
470, 428610611.000000
471, 475723046.000000
472, 458373356.000000
473, 429367868.000000
474, 452863957.000000
475, 443130151.000000
476, 439852270.000000
477, 428287135.000000
478, 467684492.000000
479, 434062453.000000
480, 443231463.000000
481, 446864611.000000
482, 469171452.000000
483, 458219967.000000
484, 444731804.000000
485, 453794731.000000
486, 439028379.000000
487, 449046656.000000
488, 440436929.000000
489, 467907962.000000
490, 433594816.000000
491, 463735920.000000
492, 472064445.000000
493, 442881099.000000
494, 495453568.000000
495, 452543539.000000
496, 435689129.000000
497, 424273398.000000
498, 485155707.000000
499, 477957356.000000
500, 452569575.000000
501, 471809472.000000
502, 425306876.000000
503, 458275298.000000
504, 482260137.000000
505, 495899959.000000
506, 456940666.000000
507, 466236692.000000
508, 432278599.000000
509, 467772020.000000
510, 440208250.000000
511, 437335872.000000
512, 430002607.000000
513, 470804899.000000
514, 442443551.000000
515, 430500209.000000
516, 457419164.000000
517, 449321629.000000
518, 441508340.000000
519, 473976090.000000
520, 490512778.000000
521, 485498137.000000
522, 433719158.000000
523, 433438337.000000
524, 463755152.000000
525, 470162300.000000
526, 466291438.000000
527, 432400202.000000
528, 449548512.000000
529, 443652738.000000
530, 456014372.000000
531, 437721292.000000
532, 472823256.000000
533, 457537019.000000
534, 454399888.000000
535, 458085048.000000
536, 482812900.000000
537, 473645551.000000
538, 461418106.000000
539, 450229499.000000
540, 449357321.000000
541, 459004236.000000
542, 436862274.000000
543, 430924157.000000
544, 451724419.000000
545, 481094477.000000
546, 454313732.000000
547, 482268885.000000
548, 434576929.000000
549, 464789305.000000
550, 439215370.000000
551, 415531621.000000
552, 458179920.000000
553, 491004193.000000
554, 474086955.000000
555, 537468301.000000
556, 536271909.000000
557, 500188008.000000
558, 511661777.000000
559, 519031795.000000
560, 491493428.000000
561, 458037838.000000
562, 531540931.000000
563, 444840078.000000
564, 468022056.000000
565, 469007977.000000
566, 440230864.000000
567, 486925168.000000
568, 450435657.000000
569, 467895244.000000
570, 450958527.000000
571, 459109511.000000
572, 458273603.000000
573, 444766746.000000
574, 467211639.000000
575, 482632562.000000
576, 450907095.000000
577, 492738943.000000
578, 503943846.000000
579, 466800729.000000
580, 483252451.000000
581, 442159544.000000
582, 454320746.000000
583, 433109452.000000
584, 448016297.000000
585, 499360708.000000
586, 477456404.000000
587, 454709527.000000
588, 481084735.000000
589, 455840155.000000
590, 492875929.000000
591, 491741265.000000
592, 471028073.000000
593, 476896654.000000
594, 453665014.000000
595, 501091081.000000
596, 506095543.000000
597, 517858915.000000
598, 471932932.000000
599, 502960713.000000
600, 477073761.000000
601, 472246201.000000
602, 462311047.000000
603, 492888883.000000
604, 494109581.000000
605, 451108855.000000
606, 429657119.000000
607, 422480497.000000
608, 493828588.000000
609, 457091044.000000
610, 497364633.000000
611, 448962520.000000
612, 455164686.000000
613, 468788911.000000
614, 478816430.000000
615, 473311018.000000
616, 476107070.000000
617, 463253956.000000
618, 477605581.000000
619, 503261417.000000
620, 458118788.000000
621, 456499557.000000
622, 437936764.000000
623, 467509324.000000
624, 442912945.000000
625, 499517200.000000
626, 494728983.000000
627, 455790409.000000
628, 481800309.000000
629, 472402876.000000
630, 442088210.000000
631, 481948123.000000
632, 469732125.000000
633, 468210093.000000
634, 454283073.000000
635, 455805757.000000
636, 503836465.000000
637, 449997131.000000
638, 436876053.000000
639, 436875740.000000
640, 500169255.000000
641, 496607992.000000
642, 448990169.000000
643, 461246802.000000
644, 508289632.000000
645, 474921961.000000
646, 443637015.000000
647, 445702451.000000
648, 457490829.000000
649, 477857451.000000
650, 459621240.000000
651, 463726117.000000
652, 458825364.000000
653, 461395934.000000
654, 468277147.000000
655, 464188253.000000
656, 470237521.000000
657, 462620466.000000
658, 465411408.000000
659, 454978704.000000
660, 477462439.000000
661, 511434537.000000
662, 451315582.000000
663, 453629553.000000
664, 493271541.000000
665, 510512510.000000
666, 452900041.000000
667, 466811219.000000
668, 469995657.000000
669, 445288184.000000
670, 446511213.000000
671, 460851000.000000
672, 461673356.000000
673, 462648263.000000
674, 445066475.000000
675, 467783623.000000
676, 451612279.000000
677, 463199476.000000
678, 483496141.000000
679, 472766872.000000
680, 466768490.000000
681, 505345431.000000
682, 495650944.000000
683, 485757284.000000
684, 458743556.000000
685, 458907764.000000
686, 458757458.000000
687, 488546976.000000
688, 505711900.000000
689, 454256013.000000
690, 501119658.000000
691, 461009744.000000
692, 462360791.000000
693, 510188098.000000
694, 509154348.000000
695, 464370477.000000
696, 471266291.000000
697, 437979840.000000
698, 490044473.000000
699, 452833885.000000
700, 473199457.000000
701, 469718935.000000
702, 453971831.000000
703, 448285817.000000
704, 469760297.000000
705, 461546025.000000
706, 480983806.000000
707, 505800092.000000
708, 525817332.000000
709, 505773306.000000
710, 468252056.000000
711, 476773592.000000
712, 461377639.000000
713, 475129166.000000
714, 469000059.000000
715, 452152913.000000
716, 493279404.000000
717, 466869494.000000
718, 445354649.000000
719, 482939237.000000
720, 487829970.000000
721, 488223635.000000
722, 469839751.000000
723, 480786733.000000
724, 454319084.000000
725, 500886197.000000
726, 497380639.000000
727, 439887898.000000
728, 480742117.000000
729, 474054452.000000
730, 472931953.000000
731, 439650754.000000
732, 529830782.000000
733, 531248688.000000
734, 440996362.000000
735, 489984742.000000
736, 491307559.000000
737, 487666690.000000
738, 482618461.000000
739, 481056777.000000
740, 451716967.000000
741, 461857592.000000
742, 465101615.000000
743, 479937136.000000
744, 480998305.000000
745, 472601532.000000
746, 447728568.000000
747, 508183548.000000
748, 468380891.000000
749, 516650000.000000
750, 489629840.000000
751, 461131460.000000
752, 502548922.000000
753, 473702449.000000
754, 499689647.000000
755, 511863895.000000
756, 467113466.000000
757, 471187587.000000
758, 463872157.000000
759, 454137877.000000
760, 424496649.000000
761, 515281903.000000
762, 444823482.000000
763, 444886389.000000
764, 474208246.000000
765, 459255918.000000
766, 473268964.000000
767, 477758126.000000
768, 478682206.000000
769, 490874706.000000
770, 502227900.000000
771, 479096550.000000
772, 494254667.000000
773, 463991191.000000
774, 502085863.000000
775, 528996524.000000
776, 454347535.000000
777, 474505449.000000
778, 459842779.000000
779, 450114878.000000
780, 452222029.000000
781, 494481664.000000
782, 491720228.000000
783, 470022961.000000
784, 501109744.000000
785, 509846739.000000
786, 461113280.000000
787, 481937002.000000
788, 508155249.000000
789, 455253934.000000
790, 463056214.000000
791, 484137735.000000
792, 468792064.000000
793, 453408424.000000
794, 456285102.000000
795, 499573285.000000
796, 510909606.000000
797, 488966583.000000
798, 473156343.000000
799, 469423252.000000
800, 497239685.000000
801, 491307298.000000
802, 487653897.000000
803, 468366428.000000
804, 508571196.000000
805, 493497200.000000
806, 491869489.000000
807, 462344012.000000
808, 455265657.000000
809, 469382726.000000
810, 504359926.000000
811, 467786509.000000
812, 462577954.000000
813, 515169453.000000
814, 543222110.000000
815, 547199481.000000
816, 462110996.000000
817, 496411861.000000
818, 524782194.000000
819, 484746020.000000
820, 534111831.000000
821, 497154971.000000
822, 519113994.000000
823, 475382817.000000
824, 502855851.000000
825, 498918849.000000
826, 524309886.000000
827, 485415440.000000
828, 483783371.000000
829, 451019901.000000
830, 510582198.000000
831, 479355100.000000
832, 476380367.000000
833, 484545911.000000
834, 501064115.000000
835, 485366078.000000
836, 474283336.000000
837, 471234137.000000
838, 461420937.000000
839, 481374365.000000
840, 467803419.000000
841, 493903992.000000
842, 474276927.000000
843, 479312780.000000
844, 550342708.000000
845, 502758695.000000
846, 453496773.000000
847, 501134454.000000
848, 509741162.000000
849, 472366092.000000
850, 522595811.000000
851, 483193746.000000
852, 493401520.000000
853, 498948876.000000
854, 510845504.000000
855, 494730920.000000
856, 492432207.000000
857, 477690154.000000
858, 503559887.000000
859, 436230356.000000
860, 487203252.000000
861, 458340485.000000
862, 471100195.000000
863, 434520962.000000
864, 417965661.000000
865, 451912402.000000
866, 446351625.000000
867, 464703012.000000
868, 432511068.000000
869, 479639696.000000
870, 463451573.000000
871, 444970608.000000
872, 472148749.000000
873, 464596178.000000
874, 456610456.000000
875, 440892699.000000
876, 443320558.000000
877, 450754597.000000
878, 457703448.000000
879, 467784489.000000
880, 458279627.000000
881, 454050165.000000
882, 445981762.000000
883, 509825281.000000
884, 448268895.000000
885, 470747013.000000
886, 449409163.000000
887, 445922537.000000
888, 482064761.000000
889, 458791080.000000
890, 456966579.000000
891, 453286718.000000
892, 441893088.000000
893, 500703123.000000
894, 479710902.000000
895, 436509297.000000
896, 473809128.000000
897, 501011898.000000
898, 447248176.000000
899, 458426474.000000
900, 486720718.000000
901, 458751035.000000
902, 465156682.000000
903, 454682201.000000
904, 466986224.000000
905, 473811513.000000
906, 485493305.000000
907, 470701725.000000
908, 455082402.000000
909, 465303887.000000
910, 510022155.000000
911, 484988383.000000
912, 470689719.000000
913, 449857256.000000
914, 489553383.000000
915, 480120804.000000
916, 484628959.000000
917, 449305168.000000
918, 459238303.000000
919, 458481741.000000
920, 480340780.000000
921, 467434762.000000
922, 459842342.000000
923, 486214555.000000
924, 433176999.000000
925, 424325340.000000
926, 478524718.000000
927, 459179678.000000
928, 456323370.000000
929, 455318400.000000
930, 479768166.000000
931, 447623357.000000
932, 464617638.000000
933, 475972231.000000
934, 494960206.000000
935, 478059026.000000
936, 456288308.000000
937, 474361693.000000
938, 484353798.000000
939, 469598581.000000
940, 452389165.000000
941, 470719929.000000
942, 466050901.000000
943, 474248333.000000
944, 485824425.000000
945, 517125752.000000
946, 494316320.000000
947, 500399047.000000
948, 440444257.000000
949, 513905200.000000
950, 475314139.000000
951, 506590253.000000
952, 451143624.000000
953, 480628171.000000
954, 468576299.000000
955, 444405644.000000
956, 479851055.000000
957, 436371194.000000
958, 464436182.000000
959, 439860456.000000
960, 497343645.000000
961, 499419962.000000
962, 448885325.000000
963, 467101109.000000
964, 491770670.000000
965, 466530254.000000
966, 484349664.000000
967, 460374552.000000
968, 485571035.000000
969, 487771097.000000
970, 497581721.000000
971, 498248951.000000
972, 501252008.000000
973, 474708009.000000
974, 454345711.000000
975, 467761190.000000
976, 467910434.000000
977, 442496551.000000
978, 463337710.000000
979, 460812767.000000
980, 471482073.000000
981, 488643377.000000
982, 451825560.000000
983, 465965946.000000
984, 500770962.000000
985, 490602645.000000
986, 465026187.000000
987, 464473599.000000
988, 469225397.000000
989, 481959148.000000
990, 480619463.000000
991, 489568373.000000
992, 531863631.000000
993, 494371554.000000
994, 487279024.000000
995, 440440428.000000
996, 483622092.000000
997, 448758667.000000
998, 504365656.000000
999, 469836032.000000
1000, 466707289.000000
