No.of threads, Time
1, 399800.000000
2, 56302.000000
3, 151026.000000
4, 170789.000000
5, 236644.000000
6, 215527.000000
7, 140681.000000
8, 246598.000000
9, 146065.000000
10, 96256.000000
11, 109961.000000
12, 112442.000000
13, 128902.000000
14, 151463.000000
15, 142931.000000
16, 156344.000000
17, 176970.000000
18, 186010.000000
19, 193569.000000
20, 198820.000000
