No.of threads, Time
214, 4305190.000000
215, 4439839.000000
216, 4230487.000000
217, 3968856.000000
218, 4556343.000000
219, 4494304.000000
220, 4587744.000000
221, 4155228.000000
222, 4495276.000000
223, 4544161.000000
224, 4967696.000000
225, 4221742.000000
226, 4557774.000000
227, 4730895.000000
228, 4408302.000000
229, 4208992.000000
230, 5020854.000000
231, 4215307.000000
232, 3139072.000000
233, 2987351.000000
234, 2945232.000000
235, 2835047.000000
236, 3824663.000000
237, 2706584.000000
238, 2821412.000000
239, 3271182.000000
240, 3095340.000000
241, 2783723.000000
242, 3403949.000000
243, 3890016.000000
244, 3270317.000000
245, 3199953.000000
246, 2869277.000000
247, 3008795.000000
248, 3372607.000000
249, 3339749.000000
250, 6050103.000000
251, 8254072.000000
252, 5316857.000000
253, 5861077.000000
254, 5036532.000000
255, 4686796.000000
256, 6354737.000000
257, 5440118.000000
258, 5689638.000000
259, 6395703.000000
260, 5032438.000000
261, 4829301.000000
262, 5379681.000000
263, 5394560.000000
264, 6037797.000000
265, 5735186.000000
266, 5464884.000000
267, 9306040.000000
268, 6206514.000000
269, 6504283.000000
270, 7797286.000000
271, 6089652.000000
272, 5196673.000000
273, 7785885.000000
274, 5586463.000000
275, 5187722.000000
276, 5584814.000000
277, 5141242.000000
278, 6269088.000000
279, 5997581.000000
280, 6144763.000000
281, 4492235.000000
282, 5463268.000000
283, 5844771.000000
284, 5534060.000000
285, 5808590.000000
286, 5826491.000000
287, 5487964.000000
288, 5475020.000000
289, 5474035.000000
290, 5883964.000000
291, 5424017.000000
292, 5593742.000000
293, 5387958.000000
294, 6019935.000000
295, 5877491.000000
296, 5791794.000000
297, 5629406.000000
298, 7213668.000000
299, 5935925.000000
300, 5659657.000000
301, 5795083.000000
302, 5619533.000000
303, 5926601.000000
304, 6360910.000000
305, 5687555.000000
306, 6389073.000000
307, 6034362.000000
308, 5552637.000000
309, 6018364.000000
310, 6560915.000000
311, 6060001.000000
312, 7492406.000000
313, 5982040.000000
314, 6864846.000000
315, 7088662.000000
316, 6175927.000000
317, 6361684.000000
318, 6132128.000000
319, 6300348.000000
320, 6157400.000000
321, 6073186.000000
322, 6469570.000000
323, 8517699.000000
324, 7687360.000000
325, 6934758.000000
326, 6007441.000000
327, 7616519.000000
328, 6554171.000000
329, 6728984.000000
330, 5979387.000000
331, 6848518.000000
332, 6866409.000000
333, 7744455.000000
334, 6574434.000000
335, 6861822.000000
336, 6764228.000000
337, 7052194.000000
338, 7046377.000000
339, 6847420.000000
340, 6228527.000000
341, 7407842.000000
342, 7374222.000000
343, 7446400.000000
344, 6569068.000000
345, 7106336.000000
346, 7092239.000000
347, 4974174.000000
348, 5621687.000000
349, 8939881.000000
350, 6888708.000000
351, 7036323.000000
352, 7279132.000000
353, 6505421.000000
354, 6237081.000000
355, 6248836.000000
356, 5666985.000000
357, 4965324.000000
358, 4893868.000000
359, 6159621.000000
360, 4626192.000000
361, 4285596.000000
362, 4648090.000000
363, 7004562.000000
364, 7712654.000000
365, 7391708.000000
366, 7299958.000000
367, 7968334.000000
368, 7438624.000000
369, 7803936.000000
370, 7867710.000000
371, 9327369.000000
372, 5212345.000000
373, 5074822.000000
374, 5653769.000000
375, 5541485.000000
376, 6466798.000000
377, 5282714.000000
378, 7149015.000000
379, 5493616.000000
380, 5722078.000000
381, 7253647.000000
382, 5923604.000000
383, 5870695.000000
384, 6220069.000000
385, 5349140.000000
386, 4768322.000000
387, 5427947.000000
388, 5758363.000000
389, 7145277.000000
390, 8798383.000000
391, 7524279.000000
392, 8666278.000000
393, 9174476.000000
394, 7652127.000000
395, 8113611.000000
396, 9449939.000000
397, 9204362.000000
398, 8058341.000000
399, 7591238.000000
400, 8699145.000000
401, 8884856.000000
402, 7316595.000000
403, 7928969.000000
404, 8185496.000000
405, 8781716.000000
406, 8346567.000000
407, 8725156.000000
408, 7523686.000000
409, 8922682.000000
410, 9069042.000000
411, 12043393.000000
412, 9727363.000000
413, 8770367.000000
414, 7312185.000000
415, 9500339.000000
416, 10866328.000000
417, 7984697.000000
418, 8841087.000000
419, 8607304.000000
420, 8863867.000000
421, 8776836.000000
422, 8973039.000000
423, 6968814.000000
424, 6056865.000000
425, 6763309.000000
426, 7228062.000000
427, 6605846.000000
428, 5530934.000000
429, 5860891.000000
430, 7084773.000000
431, 6545323.000000
432, 7134747.000000
433, 6903509.000000
434, 6238544.000000
435, 10370026.000000
436, 8526801.000000
437, 8122012.000000
438, 9553166.000000
439, 9877612.000000
440, 9529872.000000
441, 7053263.000000
442, 6590011.000000
443, 8981996.000000
444, 7506630.000000
445, 7238306.000000
446, 6832981.000000
447, 7311682.000000
448, 6023754.000000
449, 6858675.000000
450, 6048257.000000
451, 7304392.000000
452, 7153954.000000
453, 6703401.000000
454, 6893060.000000
455, 6932982.000000
456, 6230421.000000
457, 6246520.000000
458, 5709684.000000
459, 7089475.000000
460, 6124104.000000
461, 6294166.000000
462, 6194368.000000
463, 6021852.000000
464, 6595263.000000
465, 6620528.000000
466, 6443741.000000
467, 7498032.000000
468, 6597345.000000
469, 7404690.000000
470, 7920227.000000
471, 9146715.000000
472, 9583697.000000
473, 9171438.000000
474, 10536326.000000
475, 8963093.000000
476, 9283252.000000
477, 10009556.000000
478, 9608529.000000
479, 9927362.000000
480, 10784268.000000
481, 9626236.000000
482, 9276021.000000
483, 9078103.000000
484, 9878254.000000
485, 9641962.000000
486, 10157815.000000
487, 9376195.000000
488, 9617243.000000
489, 9633497.000000
490, 9353035.000000
491, 10128619.000000
492, 9434498.000000
493, 9429023.000000
494, 9367050.000000
495, 9540777.000000
496, 10457207.000000
497, 11240130.000000
498, 9674523.000000
499, 9507169.000000
500, 8620801.000000
501, 7005509.000000
502, 6394333.000000
503, 8309453.000000
504, 6906001.000000
505, 7430210.000000
506, 7091523.000000
507, 7522862.000000
508, 7344525.000000
509, 6938996.000000
510, 7436977.000000
511, 7101734.000000
512, 7220192.000000
513, 7446418.000000
514, 7461637.000000
515, 7715813.000000
516, 8417078.000000
517, 7491586.000000
518, 8090239.000000
519, 8563506.000000
520, 7976257.000000
521, 7048105.000000
522, 6829970.000000
523, 6781372.000000
524, 7853680.000000
525, 7159109.000000
526, 6673110.000000
527, 7260814.000000
528, 7342849.000000
529, 7555351.000000
530, 7616530.000000
531, 7596439.000000
532, 7188921.000000
533, 7534965.000000
534, 8083052.000000
535, 7632924.000000
536, 8274679.000000
537, 7153519.000000
538, 6661036.000000
539, 7586948.000000
540, 7362437.000000
541, 6620635.000000
542, 8745464.000000
543, 7803895.000000
544, 7580305.000000
545, 7972492.000000
546, 11769302.000000
547, 10881418.000000
548, 10846810.000000
549, 11625412.000000
550, 10208422.000000
551, 10725617.000000
552, 11108865.000000
553, 10868015.000000
554, 10888013.000000
555, 11793047.000000
556, 9638963.000000
557, 8014256.000000
558, 8511415.000000
559, 8327724.000000
560, 8348945.000000
561, 11962103.000000
562, 11515180.000000
563, 11637646.000000
564, 10702917.000000
565, 7488294.000000
566, 8595080.000000
567, 8640487.000000
568, 8202373.000000
569, 8202953.000000
570, 8686397.000000
571, 7528498.000000
572, 7586619.000000
573, 8832535.000000
574, 9970480.000000
575, 7617650.000000
576, 7826528.000000
577, 8653208.000000
578, 9283621.000000
579, 7308677.000000
580, 8239651.000000
581, 8735667.000000
582, 7342297.000000
583, 8139534.000000
584, 8539515.000000
585, 7854090.000000
586, 8778471.000000
587, 7788597.000000
588, 7835141.000000
589, 8182339.000000
590, 8594636.000000
591, 7602586.000000
592, 7850864.000000
593, 8905710.000000
594, 8036341.000000
595, 8277885.000000
596, 8361134.000000
597, 8459215.000000
598, 8765715.000000
599, 8100857.000000
600, 8373946.000000
601, 8253414.000000
602, 11850503.000000
603, 11993354.000000
604, 11820608.000000
605, 11929564.000000
606, 13954647.000000
607, 11756643.000000
608, 12208458.000000
609, 12280961.000000
610, 12504363.000000
611, 12478930.000000
612, 12630853.000000
613, 11899571.000000
614, 12690642.000000
615, 12309027.000000
616, 12708531.000000
617, 12358430.000000
618, 12680446.000000
619, 13011066.000000
620, 13510932.000000
621, 12245481.000000
622, 13281731.000000
623, 13474945.000000
624, 14086373.000000
625, 13420726.000000
626, 14697860.000000
627, 13566762.000000
628, 12843413.000000
629, 11922810.000000
630, 12847636.000000
631, 12771536.000000
632, 12740778.000000
633, 12942503.000000
634, 12953538.000000
635, 12957253.000000
636, 14163705.000000
637, 12560148.000000
638, 15676312.000000
639, 8006999.000000
640, 9246644.000000
641, 9837424.000000
642, 8541904.000000
643, 9561007.000000
644, 9423149.000000
645, 10421552.000000
646, 10197861.000000
647, 8513430.000000
648, 9812011.000000
649, 9188229.000000
650, 8703878.000000
651, 9178834.000000
652, 9031105.000000
653, 10347707.000000
654, 14091305.000000
655, 13735155.000000
656, 13213470.000000
657, 12733992.000000
658, 14166416.000000
659, 13553425.000000
660, 13381715.000000
661, 13501137.000000
662, 13238302.000000
663, 14077230.000000
664, 13621706.000000
665, 13766588.000000
666, 14604258.000000
667, 13634143.000000
668, 11261966.000000
669, 13897348.000000
670, 15723800.000000
671, 13434431.000000
672, 13194583.000000
673, 13463944.000000
674, 13457843.000000
675, 13407883.000000
676, 14202885.000000
677, 13669329.000000
678, 14232616.000000
679, 13765850.000000
680, 13658176.000000
681, 13610472.000000
682, 13522988.000000
683, 10988463.000000
684, 9375006.000000
685, 9652713.000000
686, 8634966.000000
687, 9149061.000000
688, 10276773.000000
689, 9022208.000000
690, 10186507.000000
691, 9941763.000000
692, 8470343.000000
693, 9797931.000000
694, 11821861.000000
695, 8573059.000000
696, 9880340.000000
697, 10163779.000000
698, 9735226.000000
699, 9765088.000000
700, 9700234.000000
701, 14722933.000000
702, 13854103.000000
703, 13592453.000000
704, 14477174.000000
705, 14710796.000000
706, 14797528.000000
707, 14411120.000000
708, 13402805.000000
709, 14198474.000000
710, 13436721.000000
711, 14670496.000000
712, 13562517.000000
713, 14158909.000000
714, 13736311.000000
715, 13893961.000000
716, 11216340.000000
717, 9551201.000000
718, 11608659.000000
719, 9609276.000000
720, 9942644.000000
721, 11022668.000000
722, 9270818.000000
723, 10316328.000000
724, 10262639.000000
725, 9517256.000000
726, 11050313.000000
727, 10671488.000000
728, 9898827.000000
729, 15264582.000000
730, 16280197.000000
731, 15182746.000000
732, 14570663.000000
733, 11885370.000000
734, 9669296.000000
735, 10944341.000000
736, 9935968.000000
737, 9876281.000000
738, 10730108.000000
739, 10285612.000000
740, 12931233.000000
741, 12575720.000000
742, 15230574.000000
743, 14554361.000000
744, 14363499.000000
745, 14612419.000000
746, 15031044.000000
747, 14435175.000000
748, 14848576.000000
749, 14411690.000000
750, 15066635.000000
751, 15825080.000000
752, 14697616.000000
753, 16523530.000000
754, 14324472.000000
755, 15753053.000000
756, 16389176.000000
757, 17116844.000000
758, 14951320.000000
759, 14605399.000000
760, 15112583.000000
761, 16414791.000000
762, 17120551.000000
763, 16562352.000000
764, 20264967.000000
765, 15208346.000000
766, 16000236.000000
767, 15813531.000000
768, 16184344.000000
769, 16427764.000000
770, 15344254.000000
771, 16256570.000000
772, 15813548.000000
773, 17376153.000000
774, 15303084.000000
775, 16003794.000000
776, 14008093.000000
777, 9544217.000000
778, 11162233.000000
779, 11211223.000000
780, 12207145.000000
781, 11535122.000000
782, 11764619.000000
783, 11832009.000000
784, 14384422.000000
785, 17271627.000000
786, 16099051.000000
787, 16539938.000000
788, 15895734.000000
789, 15852871.000000
790, 16821290.000000
791, 16027959.000000
792, 13073310.000000
793, 11165201.000000
794, 12682249.000000
795, 10729418.000000
796, 12450096.000000
797, 11339221.000000
798, 11130507.000000
799, 12419358.000000
800, 11500809.000000
801, 12212066.000000
802, 10284165.000000
803, 10262168.000000
804, 12696629.000000
805, 9768406.000000
806, 16605017.000000
807, 15948765.000000
808, 16159729.000000
809, 15874691.000000
810, 15236877.000000
811, 16089650.000000
812, 16099666.000000
813, 16998487.000000
814, 17206717.000000
815, 15885160.000000
816, 15941307.000000
817, 15991262.000000
818, 18587049.000000
819, 16464634.000000
820, 17561334.000000
821, 11473457.000000
822, 12385374.000000
823, 10700340.000000
824, 12270151.000000
825, 10542420.000000
826, 10877589.000000
827, 10855811.000000
828, 11285802.000000
829, 12913001.000000
830, 9961707.000000
831, 11728031.000000
832, 12127169.000000
833, 12141526.000000
834, 12642998.000000
835, 12588907.000000
836, 11594467.000000
837, 12120766.000000
838, 12208412.000000
839, 11819817.000000
840, 14566033.000000
841, 18171508.000000
842, 17148000.000000
843, 17521548.000000
844, 17881283.000000
845, 16913599.000000
846, 16910079.000000
847, 17470760.000000
848, 18125054.000000
849, 17460586.000000
850, 16672594.000000
851, 16838478.000000
852, 17049101.000000
853, 17994939.000000
854, 17163142.000000
855, 17895732.000000
856, 17701608.000000
857, 17673156.000000
858, 16864954.000000
859, 16802708.000000
860, 16185516.000000
861, 16906104.000000
862, 17106579.000000
863, 17921020.000000
864, 17116812.000000
865, 18047869.000000
866, 12126526.000000
867, 13575563.000000
868, 11280172.000000
869, 19043497.000000
870, 18169651.000000
871, 17205215.000000
872, 18716928.000000
873, 18503244.000000
874, 16919825.000000
875, 18856266.000000
876, 20298155.000000
877, 17161329.000000
878, 16965384.000000
879, 16959777.000000
880, 17712018.000000
881, 18140306.000000
882, 19264502.000000
883, 17477725.000000
884, 18213425.000000
885, 18715713.000000
886, 22471642.000000
887, 16881086.000000
888, 17277913.000000
889, 17642472.000000
890, 14728180.000000
891, 15264633.000000
892, 18896406.000000
893, 18606900.000000
894, 14322076.000000
895, 11851461.000000
896, 13537106.000000
897, 13291285.000000
898, 13425040.000000
899, 14702506.000000
900, 15629739.000000
901, 12938217.000000
902, 16510764.000000
903, 19334837.000000
904, 17398744.000000
905, 18017110.000000
906, 17526973.000000
907, 19083743.000000
908, 18348853.000000
909, 19128361.000000
910, 17441083.000000
911, 11796005.000000
912, 12620703.000000
913, 12080295.000000
914, 14679335.000000
915, 12664969.000000
916, 14496158.000000
917, 19793251.000000
918, 21583560.000000
919, 17512176.000000
920, 19682612.000000
921, 19191416.000000
922, 18808507.000000
923, 18049754.000000
924, 18974602.000000
925, 19028494.000000
926, 19049124.000000
927, 19609008.000000
928, 19259133.000000
929, 18977419.000000
930, 18983425.000000
931, 18801503.000000
932, 15501928.000000
933, 13926005.000000
934, 13213631.000000
935, 14558073.000000
936, 15466478.000000
937, 12668529.000000
938, 13809446.000000
939, 13857324.000000
940, 13202673.000000
941, 13206847.000000
942, 12328457.000000
943, 13241111.000000
944, 14004546.000000
945, 14884384.000000
946, 14030348.000000
947, 14337474.000000
948, 18631397.000000
949, 16284891.000000
950, 13335303.000000
951, 14502686.000000
952, 12369172.000000
953, 14856578.000000
954, 12508618.000000
955, 14229791.000000
956, 12195700.000000
957, 14764051.000000
958, 15957699.000000
959, 19691441.000000
960, 19409559.000000
961, 19481764.000000
962, 20731464.000000
963, 19061745.000000
964, 19595156.000000
965, 18867824.000000
966, 19103136.000000
967, 19104557.000000
968, 20492167.000000
969, 17426938.000000
970, 15352684.000000
971, 12529316.000000
972, 13031894.000000
973, 13362957.000000
974, 13179528.000000
975, 13999954.000000
976, 13790240.000000
977, 13731959.000000
978, 16388015.000000
979, 15361717.000000
980, 13169766.000000
981, 14866364.000000
982, 13031251.000000
983, 15177513.000000
984, 16004086.000000
985, 15017282.000000
986, 14469999.000000
987, 20706032.000000
988, 19773428.000000
989, 20435530.000000
990, 19191209.000000
991, 20716587.000000
992, 19540351.000000
993, 20122604.000000
994, 20398301.000000
995, 21998428.000000
996, 19614358.000000
997, 19847057.000000
998, 20308750.000000
999, 21696237.000000
1000, 20105417.000000
1001, 21084711.000000
1002, 20568513.000000
1003, 21830381.000000
1004, 20676471.000000
1005, 16204919.000000
1006, 13422313.000000
1007, 14628053.000000
1008, 14743818.000000
1009, 13492698.000000
1010, 14938680.000000
1011, 14017123.000000
1012, 15065917.000000
1013, 14411119.000000
1014, 13441739.000000
1015, 14568231.000000
1016, 13803748.000000
1017, 14606523.000000
1018, 13118718.000000
1019, 15657552.000000
1020, 14899606.000000
1021, 14624351.000000
1022, 14206471.000000
1023, 15131910.000000
1024, 16505751.000000
1025, 18148281.000000
1026, 20984183.000000
1027, 20122443.000000
1028, 22104808.000000
1029, 20512260.000000
1030, 20742629.000000
1031, 20890226.000000
1032, 21373220.000000
1033, 21629237.000000
1034, 21026574.000000
1035, 20951813.000000
1036, 21279612.000000
1037, 20617516.000000
1038, 20587600.000000
1039, 21474875.000000
1040, 21800533.000000
1041, 21080526.000000
1042, 23427805.000000
1043, 23319767.000000
1044, 20930150.000000
1045, 23790633.000000
1046, 20697473.000000
1047, 21856479.000000
1048, 21758638.000000
1049, 20242395.000000
1050, 21278390.000000
1051, 23152703.000000
1052, 21611303.000000
1053, 21770157.000000
1054, 22545877.000000
1055, 20760938.000000
1056, 21961495.000000
1057, 21326951.000000
1058, 22008523.000000
1059, 21254601.000000
1060, 20503397.000000
1061, 21351566.000000
1062, 27580170.000000
1063, 20707931.000000
1064, 22354570.000000
1065, 22256402.000000
1066, 21384983.000000
1067, 22220812.000000
1068, 21708118.000000
1069, 21188894.000000
1070, 20992070.000000
1071, 22171390.000000
1072, 21726211.000000
1073, 21976844.000000
1074, 22256625.000000
1075, 21359256.000000
1076, 23307364.000000
1077, 21620027.000000
1078, 20878529.000000
1079, 20805580.000000
1080, 19579304.000000
1081, 16138155.000000
1082, 18239531.000000
1083, 23437022.000000
1084, 20425890.000000
1085, 21526928.000000
1086, 22879950.000000
1087, 22557088.000000
1088, 22058639.000000
1089, 22832976.000000
1090, 23045863.000000
1091, 22554808.000000
1092, 22743296.000000
1093, 21819922.000000
1094, 22724156.000000
1095, 16077930.000000
1096, 17771799.000000
1097, 16697668.000000
1098, 15641416.000000
1099, 14886603.000000
1100, 21716783.000000
1101, 21795210.000000
1102, 22488441.000000
1103, 25220134.000000
1104, 23370727.000000
1105, 23159668.000000
1106, 20725123.000000
1107, 22046905.000000
1108, 23167294.000000
1109, 21936007.000000
1110, 23337858.000000
1111, 23134979.000000
1112, 26450811.000000
1113, 22010194.000000
1114, 21129082.000000
1115, 22563892.000000
1116, 23136837.000000
1117, 23979436.000000
1118, 17940631.000000
1119, 19260262.000000
1120, 14147304.000000
1121, 15826765.000000
1122, 16128015.000000
1123, 15157266.000000
1124, 16296360.000000
1125, 14316802.000000
1126, 16845253.000000
1127, 15977557.000000
1128, 15446858.000000
1129, 14976460.000000
1130, 15501989.000000
1131, 19695564.000000
1132, 25428895.000000
1133, 23714438.000000
1134, 22943331.000000
1135, 14666153.000000
1136, 20688650.000000
1137, 25211700.000000
1138, 21498495.000000
1139, 21371985.000000
1140, 23630024.000000
1141, 24524809.000000
1142, 19726029.000000
1143, 16382420.000000
1144, 18207853.000000
1145, 23367583.000000
1146, 24772693.000000
1147, 21989121.000000
1148, 18465603.000000
1149, 15530315.000000
1150, 17551598.000000
1151, 16611618.000000
1152, 17109179.000000
1153, 15915479.000000
1154, 14601720.000000
1155, 22293287.000000
1156, 24178736.000000
1157, 23268027.000000
1158, 22755235.000000
1159, 23609794.000000
1160, 25034067.000000
1161, 21973190.000000
1162, 23226692.000000
1163, 16768333.000000
1164, 18217210.000000
1165, 16911103.000000
1166, 16033392.000000
1167, 15120722.000000
1168, 16369013.000000
1169, 19513619.000000
1170, 16296120.000000
1171, 16118054.000000
1172, 17471840.000000
1173, 15481916.000000
1174, 16624168.000000
1175, 17311055.000000
1176, 18293823.000000
1177, 15918874.000000
1178, 22526058.000000
1179, 23061927.000000
1180, 23874901.000000
1181, 22240930.000000
1182, 23469407.000000
1183, 24061878.000000
1184, 22840105.000000
1185, 25058663.000000
1186, 24092308.000000
1187, 23147022.000000
1188, 24331533.000000
1189, 24272564.000000
1190, 24635814.000000
1191, 23477962.000000
1192, 23457351.000000
1193, 24530408.000000
1194, 24968856.000000
1195, 24412993.000000
1196, 25494007.000000
1197, 25680534.000000
1198, 24695857.000000
1199, 26532717.000000
1200, 23587600.000000
1201, 24447653.000000
1202, 18487758.000000
1203, 22512590.000000
1204, 26888788.000000
1205, 24388659.000000
1206, 24602309.000000
1207, 24584953.000000
1208, 26342705.000000
1209, 26076059.000000
1210, 23470799.000000
1211, 24168252.000000
1212, 25298341.000000
1213, 25100013.000000
1214, 23191567.000000
1215, 23958025.000000
1216, 25025134.000000
1217, 25038864.000000
1218, 26464255.000000
1219, 24830679.000000
1220, 24447678.000000
1221, 23644355.000000
1222, 24050462.000000
1223, 23198092.000000
1224, 27443535.000000
1225, 25329193.000000
1226, 24653481.000000
1227, 23915430.000000
1228, 29881625.000000
1229, 24252455.000000
1230, 24456643.000000
1231, 25188756.000000
1232, 23274656.000000
1233, 28214209.000000
1234, 25009981.000000
1235, 24972869.000000
1236, 24522953.000000
1237, 33176998.000000
1238, 22556557.000000
1239, 22020231.000000
1240, 23501467.000000
1241, 24074584.000000
1242, 25474592.000000
1243, 19696966.000000
1244, 20981366.000000
1245, 20543049.000000
1246, 23268158.000000
1247, 23790888.000000
1248, 18137693.000000
1249, 18338459.000000
1250, 16241397.000000
1251, 24666321.000000
1252, 21194844.000000
1253, 17135544.000000
1254, 17541559.000000
1255, 19510307.000000
1256, 18562046.000000
1257, 19141769.000000
1258, 18615026.000000
1259, 16440134.000000
1260, 17132189.000000
1261, 18176550.000000
1262, 17644315.000000
1263, 19611279.000000
1264, 18240122.000000
1265, 17877727.000000
1266, 18644774.000000
1267, 18050851.000000
1268, 16460614.000000
1269, 18935782.000000
1270, 19454894.000000
1271, 15858221.000000
1272, 17678409.000000
1273, 18394440.000000
1274, 16893575.000000
1275, 27363740.000000
1276, 27895157.000000
1277, 26538927.000000
1278, 25398282.000000
1279, 26287449.000000
1280, 27447442.000000
1281, 25663703.000000
1282, 25441178.000000
1283, 25249152.000000
1284, 18145820.000000
1285, 19311610.000000
1286, 17303337.000000
1287, 17806864.000000
1288, 18048874.000000
1289, 18132859.000000
1290, 18245461.000000
1291, 19375616.000000
1292, 21452410.000000
1293, 26720453.000000
1294, 26627944.000000
1295, 25562206.000000
1296, 27415395.000000
1297, 25515981.000000
1298, 26930797.000000
1299, 19083183.000000
1300, 19200192.000000
1301, 17004676.000000
1302, 18918993.000000
1303, 18113306.000000
1304, 17972421.000000
1305, 19796645.000000
1306, 16754492.000000
1307, 25299365.000000
1308, 27396722.000000
1309, 26237075.000000
1310, 27086678.000000
1311, 26506993.000000
1312, 27924689.000000
1313, 27454858.000000
1314, 26603390.000000
1315, 26251869.000000
1316, 26036019.000000
1317, 23104908.000000
1318, 17584556.000000
1319, 25069463.000000
1320, 27840718.000000
1321, 28452549.000000
1322, 27770725.000000
1323, 25170305.000000
1324, 19686117.000000
1325, 18647944.000000
1326, 21028510.000000
1327, 26407978.000000
1328, 29074625.000000
1329, 28941405.000000
1330, 26548761.000000
1331, 26475182.000000
1332, 25527482.000000
1333, 28025718.000000
1334, 25752054.000000
1335, 26081953.000000
1336, 26877205.000000
1337, 25900435.000000
1338, 27356706.000000
1339, 28107531.000000
1340, 27911414.000000
1341, 26790953.000000
1342, 26798293.000000
1343, 27423488.000000
1344, 22537220.000000
1345, 23836131.000000
1346, 21397124.000000
1347, 20630349.000000
1348, 19007044.000000
1349, 18239666.000000
1350, 21014225.000000
1351, 20044578.000000
1352, 21396090.000000
1353, 20149151.000000
1354, 25996678.000000
1355, 26639412.000000
1356, 23332465.000000
1357, 28068017.000000
1358, 28101846.000000
1359, 25783936.000000
1360, 26349418.000000
1361, 27974137.000000
1362, 28034060.000000
1363, 26631051.000000
1364, 29451477.000000
1365, 26839769.000000
